,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1.296869,8.52906,1.0020741,1.199849,3.7762916,0.4573652,0.6448414,0.39439458,0.7554045,8.284768,0.2684776,0.24953908,1.5924084,6.003793,1.3797349,0.057041295,0.74529755,7.3693132,6.198955,2.2318,6.3409915,5.1596713,2.9464862,2.7013674,30.309162,9.16654,8.325974,2.5229127,1.2284113,30.87301,2.2769005,13.811484,31.847963,7.4536967,0.0,14.428518,21.509035,0.25959462,10.473671,44.88037,4.8157845,1.1938828,0.82083356,1.2698348,1.1407022,1.15605,0.80862975,1.8061723,3.529989,6.3505993,1.9495087,5.707458,0.80700076,3.4225514,5.8767266,0.5387985,0.59973454,7.6750965,2.7954388,10.506817,0.25090218,0.5981399,0.012113051,0.0
1,15.880233,38.390583,0.17204475,7.057614,7.2539644,1.3908536,0.0,0.005526344,0.35888147,15.119223,0.009214408,0.0,0.0,0.0,0.026525045,0.0025128424,0.08340209,25.840553,0.0,0.04236431,1.5181885,21.135237,26.592815,0.4922801,2.1271584,26.86854,5.6657634,27.276121,0.0,0.0,14.535079,65.456696,162.29445,1.0768632,8.003885,22.164127,41.31076,0.5201523,80.95419,46.05327,8.261035,0.20534202,0.0,0.03254184,1.9537003,0.0,17.608208,7.3064756,0.38826275,9.77622,0.00686088,0.3988275,0.0036314547,0.0,0.0,0.0,0.20547616,0.030762065,7.6430516,21.228556,0.47872332,0.07678806,0.36491585,0.35299078
2,16.599243,40.51175,0.37114224,7.558792,5.2515526,0.6462589,0.00036675856,0.02987419,0.075410865,16.12652,0.025325077,0.0,0.008477014,0.0,0.017625803,0.0,0.16039504,29.582354,0.0,0.07154544,1.3572519,0.56994283,26.657124,2.2222848,35.66467,20.268318,7.6436462,23.634615,0.0,1.3500876,12.943881,70.20823,168.59042,3.7583039,0.6641704,17.232237,40.453835,0.0,89.19839,60.67533,9.255701,0.18376642,0.0,0.0,0.24714997,0.0,20.163158,6.3129497,0.6417653,9.478627,0.05178237,0.21016285,1.1850418e-05,0.0,0.93198913,0.0001968192,0.014055031,0.0,6.452108,26.438623,0.11707589,0.020496558,0.5017154,0.09146963
3,11.980752,29.6506,0.27731797,6.456594,7.1253114,3.599223,0.0,0.012936448,0.4588843,15.004298,0.009987136,0.0,0.0,0.0,0.039320588,0.0040234737,0.17350972,16.957415,0.763152,0.01969318,1.0959618,11.207873,20.79682,1.8138356,9.948301,23.578644,2.4815648,15.561745,0.005731091,23.446215,11.536826,55.218292,133.71843,1.5156915,1.6763577,23.566065,31.68552,0.22522685,66.274155,41.978836,5.547179,0.3940888,0.0,3.113165,0.61156654,0.0,13.015793,4.781364,3.484962,9.3207245,0.05254501,0.6752474,0.023227375,0.0,0.3880781,0.039466474,0.17551005,0.0784138,7.7675247,22.399155,0.38530567,1.4109536,0.21848623,0.23678462
4,38.70594,85.83492,0.012308105,15.692885,6.8200135,0.0,0.0,0.0,0.7146762,48.672344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.046127,2.2920032,0.0,0.5484553,13.361984,44.848484,16.766695,21.508404,44.535156,6.1189356,25.109365,0.0,4.4803376,16.648071,124.70845,299.38782,0.22043091,5.1114764,41.691223,46.988544,0.13481168,223.84639,122.5525,1.6765236,0.0,0.0,0.15068243,0.17974515,0.0,43.750237,14.605848,2.8774037,37.606743,0.0,0.0,0.0,0.0,2.5204341,0.13523516,0.008990833,0.0,17.712223,67.6228,0.0015115067,0.0,0.0028580143,0.01659954
5,13.825292,33.647167,0.17667958,6.851898,4.0349092,3.4921112,0.0,0.0035739406,0.06885587,10.704887,0.042372458,0.0,0.0,0.01984072,0.03588914,0.011899948,0.0,17.395197,0.0,0.042705156,1.1918077,16.659883,14.266813,0.043488987,1.6910416,25.698414,5.4682193,26.850203,0.0,4.1860094,25.215458,54.320644,152.45421,4.1143155,0.8748225,11.870725,37.569817,0.8328022,62.46794,36.196274,15.79941,0.47112378,0.0,0.59286445,0.33788303,0.0,15.117607,3.1477494,1.6806512,0.8399012,0.029562626,0.44282034,0.0067470022,0.0,0.45935184,0.0060918215,0.15540186,0.21680441,6.868442,21.013903,0.8180015,0.107493296,0.34001315,0.3916162
6,13.813472,34.884388,0.2872004,6.481058,5.6654544,4.2946324,0.0,0.018265631,0.20034225,11.7002945,0.054623473,0.0,0.008487475,0.005218927,0.08338463,0.00058010966,0.0,19.526455,0.0,0.084103994,1.6540093,13.976683,14.719976,0.12600388,0.8457,28.286839,5.894952,29.705568,0.13634397,2.5687056,16.837269,53.883026,147.5856,2.964859,3.750547,11.546481,39.011574,1.2417758,67.04251,35.17372,16.345058,0.35263363,0.0,0.53626937,1.3837227,0.0103717595,15.242982,4.3006296,0.31064367,2.440294,0.039961647,0.295589,0.018753862,0.0,0.1809094,0.009965006,0.05954662,0.14174119,7.428824,19.407808,0.84225595,0.250476,0.47794184,0.4889106
7,13.324316,30.438917,0.5580989,6.569373,4.9736695,6.9975348,0.064774185,0.04171248,0.2643715,8.683378,0.10588682,0.02810847,0.08883429,0.0817807,0.07881466,0.0,0.0,15.320036,0.0,0.20631042,1.4415905,5.3789353,9.611579,0.10728797,2.676119,25.40297,4.8940344,29.255808,0.0005721301,6.5468273,24.259945,49.049477,142.23027,5.537433,0.0009335686,5.815958,36.265587,0.8010093,57.00087,31.672207,20.861872,0.8097381,0.11649163,1.3359963,0.31236485,0.025786655,13.960233,1.8793173,2.8624694,0.018908653,0.26378995,0.5902437,0.08342224,0.055759452,0.3460671,0.037543014,0.0744632,0.4129882,6.908421,19.288448,1.209078,0.18364206,0.64738566,0.41985106
8,19.91528,48.573685,0.08507626,8.993384,7.397807,0.2958921,0.0,0.0010296043,0.43384275,22.562012,0.0,0.0,0.0,0.0,0.0023444146,0.0,0.042509697,29.685892,0.0,0.0,1.2465477,16.783169,26.999283,3.4185057,6.497902,25.954294,5.3701234,24.331272,0.0,2.5319734,15.299379,73.165375,183.95804,0.4736838,6.7778955,30.822392,40.1066,0.88960177,109.008286,64.09639,6.2959394,0.06491276,0.0,0.34381026,0.8608858,0.0,22.766533,7.768445,1.0537018,16.211752,0.0,0.11663983,0.0,0.0,0.41142833,0.0,0.13391061,0.012391679,8.805664,34.452812,0.27788842,0.33259732,0.20295922,0.16723758
9,2.224228,10.054178,5.4756813,1.4874742,5.261465,6.659421,1.8788933,2.450089,0.9159353,6.098195,0.57685095,1.2831166,1.0706561,1.5866284,0.85562974,0.0,0.20067573,5.430487,2.9926078,2.096544,2.1577675,4.4065533,4.0924654,6.3364096,3.1938467,16.62885,1.3057802,10.123333,0.6602974,36.458675,5.0159483,21.21308,32.066757,4.6266565,3.6183584,30.298235,29.498112,1.2430584,14.53752,25.73087,1.9577942,4.484887,4.2485485,0.29057106,5.2820244,0.12267017,1.3890848,4.114132,8.953374,12.473701,1.0403827,5.0383716,5.558857,0.8871919,1.8483348,0.37596053,0.044068623,0.93257654,3.5831544,5.1919374,1.0747933,3.0145454,1.4784466,0.018661417
