,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,8.366278,22.716726,1.5598222,4.074444,5.734783,6.0018835,0.22096083,0.3710633,1.1150392,15.23084,0.13181281,0.139696,0.016849836,0.78555596,0.24912027,0.035784326,0.11958902,15.407735,4.3859997,0.4875843,1.177332,2.5031033,8.575147,10.921054,3.0071,19.041647,0.6420204,3.4695163,0.12721294,53.677475,4.2254324,42.802002,90.28959,2.060816,2.0485075,28.173943,29.693386,3.0861828,47.65746,40.155045,1.4839443,1.4744802,1.6442165,3.0952916,1.3063384,0.0,5.4047904,5.1985025,6.384693,15.167293,0.11421966,2.4911757,1.2070564,0.13061494,2.327908,0.59702575,0.11693174,0.62225485,11.867655,11.72535,0.640871,3.6005292,3.6513686,0.18007532
1,1.6537646,9.970685,6.002471,0.025768803,1.830599,1.1905466,1.9782026,2.5139961,0.6401485,5.478092,1.5827632,3.2795336,0.38243255,5.097835,2.4527242,0.11285296,1.2936763,2.8893845,8.612015,1.0482819,3.3957415,3.0798244,2.2564485,11.677989,4.8975153,11.634658,11.315514,4.9211206,0.67704403,17.927208,5.0053787,14.444017,14.288599,10.804724,4.0879645,15.949176,31.489931,7.6105714,1.7705064,27.012468,6.169071,2.739233,8.419064,0.0,7.6315207,0.9798115,0.9548247,4.818848,12.495275,9.177723,1.3851094,5.376589,2.8916626,2.5667858,3.4380255,0.110030875,2.0280998,5.4567733,3.1701066,2.7269766,0.59349346,1.3152802,1.0652913,0.0
2,9.660677,26.23002,0.36042032,4.010521,3.776565,0.4697271,0.012987267,0.011075005,0.39873087,14.226124,0.06681822,0.0,0.0,0.13317758,0.17643097,0.02421122,1.4554137,24.49705,2.5548766,0.28857386,0.7714871,2.8067837,18.41905,9.213048,43.414104,16.526472,2.218042,6.526787,0.0,28.070492,3.817578,43.496517,99.63957,4.1767235,0.34715,30.241344,32.763092,0.31852874,60.46625,51.578285,1.893367,0.056915842,0.18743578,0.41702563,0.45246392,0.0,9.879647,5.9335895,3.7652493,14.6194935,0.0051764688,0.36826426,0.032407496,0.026405035,2.9708388,0.12781665,0.032629885,0.68046933,6.0801873,19.787329,0.088943705,0.14639437,0.07722537,0.013999801
3,3.9304757,14.075586,4.794724,1.9522436,4.415991,6.4214077,1.7461314,2.3762727,1.198873,8.25996,0.37947184,2.41672,0.16846873,2.0349064,0.45868027,0.19000871,1.3812511,9.233763,3.511846,0.96710926,1.6210519,1.6469444,4.934012,14.961416,4.5355415,15.241047,3.1140518,2.4998674,0.34276515,42.70455,3.2344806,30.454641,59.791607,3.532008,6.1630707,30.231339,33.83969,7.8098383,23.175173,27.594488,3.1871834,3.1491477,5.0387626,2.272547,1.1921458,0.40186307,1.5964304,4.361622,11.606279,12.560569,0.42426118,2.457832,2.053632,0.55730593,2.834435,0.5263562,0.30693477,3.0038257,8.139444,5.030391,1.3306113,2.1283312,5.1372,0.13931245
4,3.7755368,10.618813,3.178486,0.4629405,2.8563108,0.9762461,1.2135142,1.0368179,0.6443749,1.88171,0.30193573,2.6844635,0.047062896,0.9140139,0.35714242,0.27602473,2.5231342,13.755198,1.6887591,3.7388065,1.9253424,5.4129133,7.663395,11.517059,25.190975,11.918649,8.011336,11.623021,0.52293646,3.5097303,4.3732157,20.565521,46.936134,8.002108,1.5827476,18.655336,47.221474,1.6181457,16.984035,20.360376,5.26938,2.6738825,1.5013576,0.30641663,1.981359,1.0699677,4.237959,3.931237,5.2025986,3.600949,0.5858755,1.1055144,0.33330333,0.532424,1.3545487,0.09331624,0.19152278,3.8207917,0.7685512,4.033081,0.73250055,0.20533596,1.9192152,0.040504023
5,1.8742876,16.708061,2.9319315,0.0,1.158615,0.0060152747,1.0926002,3.037803,1.0972772,3.9980936,0.3249956,3.9919112,0.18218498,1.5839027,0.4357704,0.5769023,2.7499235,4.0677085,4.316699,0.5532842,2.0037444,5.4938316,1.4587536,26.466843,3.0681546,19.203945,9.485582,3.267193,0.6903889,5.2044716,2.4183085,17.228067,46.714455,5.8554945,10.166967,29.082226,46.947247,11.188564,9.367168,14.956694,5.0031137,1.3159165,0.926751,0.05582574,1.8313,0.4897731,1.5543145,3.6586578,7.089512,6.7124104,0.23982328,1.0393511,0.36900213,0.60688686,3.621193,0.2702879,0.22895984,5.634363,3.3823845,1.673287,1.5522151,0.004464805,1.6954339,0.06963838
6,0.7589909,4.3367043,8.438085,0.1715752,4.5340323,2.6483176,5.1091814,3.288423,2.3463395,5.368277,0.60316837,5.911786,1.4913898,2.587529,1.2420254,0.34646156,3.5331907,3.7727165,3.6924977,2.2720408,1.5886312,6.497877,2.031296,18.9836,11.260574,9.490774,6.846472,6.7001486,0.95908415,16.691772,1.709998,12.265497,20.248604,6.539703,7.2697406,22.70934,30.45498,7.671117,3.7542243,20.298925,7.3070374,8.328429,6.973388,2.2889607,1.0741267,1.0466697,1.3122283,2.7115571,10.406453,6.2856255,2.764361,1.8630219,2.2639456,4.709403,3.6066108,0.90839165,0.34210283,3.6370444,5.58221,1.5458713,1.123302,0.21616267,1.3416895,0.0040337825
7,2.3796144,10.939295,1.4905753,1.9145792,3.5815027,6.3603363,1.4709779,1.519822,1.1733646,5.523017,0.5411539,0.56263,0.7309048,1.69895,0.7105207,0.0042183343,0.3645634,4.4011354,3.007776,1.996233,2.4767025,2.6601791,2.4379287,1.3930814,9.66828,10.170162,2.63577,8.017834,0.114865616,41.13909,7.874295,19.521683,46.925983,4.0761495,0.0,18.350815,26.76211,2.427045,12.014196,30.891857,7.572819,3.6255898,0.8568928,2.062827,2.4759154,0.47047836,0.5998315,2.6431882,5.665867,7.4694295,1.9228549,3.5944695,1.7685688,1.2405235,3.27748,0.58351564,0.029960383,3.6656737,4.369732,7.7082834,1.7850678,2.3647192,0.44656998,0.008310929
8,2.2420619,7.63813,4.5611153,0.13601042,2.2030032,2.9455585,3.2635314,1.8840425,1.1289909,4.091734,0.42613983,6.421052,0.44297147,1.0209726,0.33935693,0.62797534,2.690702,3.8132343,4.4247427,1.4693496,2.1770785,8.662454,2.129399,18.025072,3.5737357,12.611025,8.717366,2.5442564,0.42720821,6.2707577,6.089077,11.439392,28.712608,2.5195296,10.777795,29.662975,40.49419,3.0324616,6.8410153,17.154367,11.819262,6.3203,3.406911,0.41251633,1.2917788,0.7361636,3.3281715,3.6665063,14.903787,7.2195954,1.4888359,1.2620903,0.9476908,1.3686025,1.6545123,0.14541674,0.60557836,1.3901403,2.0269685,1.7048206,1.9711362,0.19762848,1.660158,0.012612916
9,5.0381503,12.786138,4.799751,2.9125812,5.8078585,10.304041,2.1247904,1.5283813,1.4521252,10.497161,0.35201615,1.2442973,0.17381209,1.0312303,0.7022371,0.060259055,0.62912214,12.776584,3.0590513,1.7935165,1.2452056,0.6564307,6.6495953,9.886824,5.4950686,13.738543,2.4388685,2.6020477,0.706308,59.06975,3.10291,35.107964,73.60071,1.8950746,1.98984,28.87372,28.956171,4.6871977,32.412697,25.97186,3.0160897,6.575138,6.640773,3.635943,0.64325285,0.3162549,2.3976274,4.9233685,11.467474,13.807791,0.8837033,3.1279416,3.2791774,0.51791376,1.7827321,0.75021267,0.03312973,1.4818248,9.98269,6.512603,1.6212566,3.4892364,7.9700737,0.1335015
