,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1.6672525,8.914073,4.5700192,0.10311545,2.6335275,1.6840246,1.9850228,2.750856,1.0928001,3.1331446,1.1895485,2.9331484,1.661341,2.3892577,0.99588406,0.27734873,1.5291977,2.8289657,3.1192756,1.586643,2.6082313,8.965541,2.4713542,13.776506,8.121314,18.378014,4.51628,6.14706,0.7378051,16.908068,5.1272173,18.473164,24.222399,8.267375,8.675145,22.636395,35.27232,6.2218575,4.9852285,24.059374,4.2356634,3.2006507,3.7741332,0.012134472,3.7757397,0.45420152,0.8428247,3.5157561,8.297588,6.619318,1.1256118,4.5054197,2.4495099,1.5543345,2.9096212,0.18916856,0.7090108,3.6506953,3.0727854,2.0624533,1.1078044,0.6917437,1.136175,0.02625501
1,1.8502132,7.2879233,3.0773659,0.0028911973,1.5883946,2.9314713,2.5105875,2.1590612,0.87236464,3.6251514,0.7221566,4.735925,0.41389027,0.6859044,0.39225763,0.5720828,2.0071437,4.233989,2.7405896,1.4589336,2.2831514,9.559275,2.3642144,15.765065,6.731825,14.989436,6.749932,4.430724,0.391299,7.8272386,7.234432,12.914656,31.989695,4.236225,10.222752,26.323196,41.11034,6.6944504,8.8987875,16.043562,8.3850155,4.4710164,2.588672,0.04186942,1.9462118,0.46974078,2.9237037,3.8452451,13.612509,6.791363,0.6364004,1.63945,0.68408906,0.48906618,1.8465456,0.08140679,0.56946355,2.4962704,1.5814734,1.3720235,1.740911,0.08488379,1.3803862,0.059303757
2,43.28266,91.96268,0.1318414,15.266621,4.8033295,0.56900084,0.12156746,0.0041007255,2.3812125,71.9467,0.055494256,0.15356444,0.011128206,0.036650736,0.092394024,0.08514864,0.05672296,75.82703,25.657326,0.31908655,1.0190524,10.457029,32.057327,63.5796,2.7337105,60.68414,3.0816526,2.9499354,0.8105353,23.172125,5.065607,94.495735,220.6435,0.84956986,11.417488,80.246284,54.505978,0.14713055,251.81955,122.31793,1.4255366,0.69352347,0.03471265,0.2619102,0.90212405,0.3170113,45.707954,13.647196,17.405605,66.96427,0.024629159,0.5128199,0.3171391,0.06523663,15.884485,2.6026404,0.009397182,0.1926475,24.910559,61.71191,0.14445756,1.7425593,0.06944401,0.01724877
3,2.938293,12.879477,3.1833377,1.7179391,4.8544207,6.490452,0.6177411,1.9963928,0.4553476,4.8398204,0.39653084,0.34504187,0.12869038,0.85692436,0.7396245,0.046320707,0.12442376,6.8917837,1.7229738,1.7999322,2.081354,0.09564534,3.7861218,7.3396554,1.796805,17.281113,0.8964357,8.867051,0.20394713,48.318153,8.844457,28.241663,63.65699,3.9882038,1.7255826,31.936604,29.934223,5.245652,24.265097,25.817183,3.5468645,3.2429605,3.217856,1.0007573,1.7098061,0.0,1.1790729,4.823431,5.0181465,7.416082,0.3552187,2.9166718,3.9183352,0.118278995,1.4513329,0.271362,0.091403484,1.1825376,6.067401,5.0328164,0.81113666,2.303408,4.1962357,0.15637943
4,1.7261564,12.573387,4.989147,0.02613545,2.3204331,2.5760043,2.3099768,3.5655208,1.1285955,4.1407566,0.48957038,4.3736267,0.97730786,1.7730572,0.6411743,0.272887,1.8015722,4.085712,3.8016248,1.3017623,2.226242,3.1066022,1.3799689,24.988028,4.006449,12.816278,8.424337,3.6937516,0.51149136,14.45266,3.0734239,14.748864,33.537685,5.786805,9.786483,28.220272,43.725723,8.625228,6.842584,19.187115,3.4369993,3.308025,3.700865,0.029138464,2.8139315,0.58419603,1.5353696,3.860426,12.494274,9.703928,0.8462632,2.5534778,1.7927154,0.99786586,3.2808926,0.19951215,0.50748456,4.568385,3.0324953,1.739771,1.3478719,0.4761057,2.9804678,0.047193974
5,1.6359909,7.2924123,4.6961284,0.0057876892,1.8342376,3.023703,3.0848315,2.8221393,1.3955721,4.9584618,0.68384594,7.028521,0.31103408,1.3919082,0.65089303,0.21453911,2.3681233,4.457043,6.2701883,1.3446931,2.3969018,3.3455846,2.0165837,23.192177,6.3556576,4.4826136,9.987229,3.8609436,0.11632517,10.923342,5.413422,11.688608,22.832075,5.498055,10.748525,23.638687,41.978138,6.1250715,5.1873856,19.061762,7.0340023,4.721791,5.569834,0.0,2.234917,0.8428192,3.0251489,4.174258,19.572075,9.146796,0.88301885,2.0803518,1.4310939,0.9484347,3.4950662,0.15405667,0.7944159,3.3122423,2.4115868,2.1090696,1.6332169,0.23481327,2.979193,0.060751166
6,2.23862,12.140402,4.792589,0.99431515,2.3853874,3.3289487,1.8528506,2.2872894,0.98703545,4.884296,0.37059414,2.70801,0.27212873,1.2127591,0.61312306,0.021385813,1.1873806,5.3702526,2.6928508,1.0835673,2.0083852,10.379848,6.082317,16.191788,5.669128,10.872584,5.9476895,5.168783,0.34532493,24.196918,4.0347414,26.736908,37.507713,4.0693583,10.426933,35.378082,35.95682,3.8371181,16.047354,22.59556,3.5948834,4.961806,4.675102,0.30835325,1.931115,0.35890532,2.225122,4.612146,11.184961,10.973745,0.7737908,2.276057,1.6654246,0.76619923,2.149548,0.19791767,0.36074328,1.3920199,3.962947,3.419647,0.7582679,0.9963049,2.7273664,0.040471546
7,0.45162836,8.194995,6.1916895,0.0,2.4281619,1.0189912,3.620619,3.2487102,1.5556924,4.248382,0.87314034,8.251314,0.37010568,2.7516255,1.0208014,0.44576925,3.1434608,2.6369476,4.0291605,1.1601484,2.338896,4.049865,2.5189447,21.198046,5.7836876,9.32915,10.4694,2.5823278,0.3475631,11.421894,4.264247,13.66743,25.282585,6.522141,9.634041,27.073963,40.24459,9.252296,3.4174216,14.564544,6.055754,4.2782373,7.7342377,0.07169594,1.9199812,0.67238736,0.98553264,3.6208084,15.059367,6.9350686,1.2821327,2.9187784,1.3544203,1.7358044,3.1302078,0.27532628,0.9212122,4.7817745,2.4893928,2.3815565,1.9696071,0.19669624,1.6685159,0.02862599
8,1.319584,18.937641,2.0494473,0.020287814,1.3742517,0.21940988,0.7770663,2.7115362,0.62213534,4.370032,0.42072463,2.8180826,0.08244438,0.93418324,0.8076233,0.54294646,2.043057,4.126063,4.5140343,0.5022328,2.72721,5.2661986,1.536212,19.980976,1.846365,19.38792,9.308465,5.6881704,0.9018962,4.0497403,3.630571,18.132647,47.821236,5.2181997,7.656096,25.928528,43.068016,10.974117,12.260782,25.718952,8.389097,0.8037046,2.8126924,0.013512183,3.1880274,0.40393752,1.2599019,3.9728565,2.7012074,3.2806487,0.2268352,1.6508011,0.3943048,0.6966215,3.3774672,0.08254368,0.52202255,5.6518717,2.4856725,1.4833033,1.267448,0.2593116,0.97219896,0.09177163
9,5.556783,19.95088,1.6659486,2.7261665,8.076693,1.5896801,0.5362835,0.3034281,0.960215,16.837864,0.32828337,0.28054944,0.060714543,1.4282707,0.60926586,0.07251329,0.50509435,13.403427,2.2105637,0.33698803,0.88241595,6.448086,11.899584,11.336457,2.5318182,22.890432,0.4444311,4.733243,0.15221512,46.3087,3.1393762,41.08113,73.91753,5.2011976,0.23848762,37.899254,24.1167,8.046183,50.665413,31.570782,1.2301009,1.1715405,1.487003,1.2854031,1.4772333,0.450551,3.5472763,5.067128,6.9216695,14.831422,0.35927817,4.521247,1.3960485,0.7818067,3.0920856,0.47593933,0.089435875,1.765102,7.3975973,12.489436,0.24766546,1.3882345,0.2139214,0.11768599
